"Mother_ID","Infant_ID","Dyad_ID","Mother_sociality","Num_dep_offspr","Mother_age","Infant_age","Infant_sex","population","group","rdate","Num_males","Num_females","Scan_clust_ID","Num_scan","Num_scan_in_prox","p.scan.prox","Oustrous_0_1"
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-01-21,0,2,276,24,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-01-25,1,7,277,1,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-01-25,1,6,278,3,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-01-25,1,7,279,2,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-01-25,0,4,280,3,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-01-25,0,2,281,4,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-01-25,0,4,282,1,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-01-25,0,6,283,9,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-01-25,0,7,284,1,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-01-25,0,4,285,1,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-01-25,0,3,286,1,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-01-25,0,4,287,1,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-03-05,0,2,288,1,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-03-05,0,4,289,3,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-03-10,0,4,290,1,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-03-12,0,4,291,8,4,0.5,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-03-12,0,1,292,1,1,1,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-03-12,0,4,293,4,3,0.75,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-04-28,2,7,294,3,3,1,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-04-28,3,8,295,5,5,1,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-04-28,3,7,296,1,1,1,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-04-28,2,7,297,14,4,0.285714285714286,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-04-28,2,8,298,1,1,1,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-05-06,5,5,299,3,0,0,1
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-05-06,4,5,300,1,0,0,1
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-05-06,5,5,301,6,1,0.166666666666667,1
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-05-06,4,5,302,1,0,0,1
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-05-06,1,5,303,1,0,0,1
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-05-06,1,3,304,1,1,1,1
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-05-06,2,3,305,1,0,0,1
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-05-06,1,3,306,2,1,0.5,1
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-06-21,3,6,307,1,1,1,1
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-06-26,4,3,308,1,1,1,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-06-26,3,2,309,11,10,0.909090909090909,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-06-26,0,2,310,1,0,0,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-06-26,0,1,311,4,2,0.5,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-06-26,1,1,312,2,1,0.5,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-06-26,0,1,313,2,1,0.5,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-06-26,1,1,314,7,1,0.142857142857143,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-06-26,2,1,315,1,1,1,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-06-26,0,1,316,7,4,0.571428571428571,0
41,41,"41_41",0.332,2,26,1,0,"Tai",1,2018-06-26,3,5,317,2,1,0.5,1
41,41,"41_41",0.332,2,26,2,0,"Tai",1,2018-07-04,1,7,318,1,1,1,0
41,41,"41_41",0.332,2,26,2,0,"Tai",1,2018-07-04,1,5,319,1,1,1,0
41,41,"41_41",0.332,2,26,2,0,"Tai",1,2018-07-04,2,3,320,1,1,1,0
41,41,"41_41",0.332,2,26,2,0,"Tai",1,2018-07-06,6,8,321,1,1,1,1
41,41,"41_41",0.332,2,26,2,0,"Tai",1,2018-07-06,4,5,322,2,1,0.5,0
41,41,"41_41",0.332,2,26,2,0,"Tai",1,2018-07-06,3,4,323,1,0,0,0
41,41,"41_41",0.332,2,26,2,0,"Tai",1,2018-07-06,2,4,324,1,0,0,0
41,41,"41_41",0.332,2,26,2,0,"Tai",1,2018-07-06,1,1,325,1,1,1,0
41,41,"41_41",0.332,2,26,2,0,"Tai",1,2018-07-06,2,4,326,1,0,0,0
41,41,"41_41",0.332,2,26,2,0,"Tai",1,2018-07-06,1,2,327,1,1,1,1
41,41,"41_41",0.332,2,26,2,0,"Tai",1,2018-07-06,2,2,328,1,1,1,1
41,41,"41_41",0.332,2,26,2,0,"Tai",1,2018-07-06,4,3,329,1,1,1,1
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-04-26,1,4,330,1,0,0,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-04-26,0,4,331,1,0,0,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-04-26,0,3,332,7,6,0.857142857142857,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-04-26,1,3,333,1,0,0,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-04-26,0,3,334,1,0,0,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-04-26,0,4,335,14,14,1,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-05-11,0,1,336,1,0,0,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-06-05,3,1,337,4,3,0.75,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-06-05,1,1,338,1,0,0,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-06-05,2,1,339,14,3,0.214285714285714,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-06-05,0,1,340,8,7,0.875,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-10-24,0,2,341,1,1,1,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-10-24,0,3,342,1,1,1,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-11-06,2,2,343,1,1,1,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-11-06,4,2,344,1,0,0,1
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-11-06,2,2,345,2,0,0,1
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-11-06,4,2,346,3,0,0,1
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-11-06,3,1,347,1,0,0,0
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-11-06,4,1,348,2,0,0,1
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-11-06,2,1,349,1,0,0,1
43,43,"43_43",0.216,1,17,2,1,"Tai",1,2017-11-06,3,1,350,2,0,0,1
43,43,"43_43",0.216,1,18,2,1,"Tai",1,2018-01-21,0,1,351,1,1,1,0
43,43,"43_43",0.216,1,18,2,1,"Tai",1,2018-01-21,2,5,352,1,0,0,0
43,43,"43_43",0.216,1,18,2,1,"Tai",1,2018-01-21,4,6,353,2,0,0,0
43,43,"43_43",0.216,1,18,2,1,"Tai",1,2018-01-21,0,2,354,1,0,0,0
43,43,"43_43",0.216,1,18,2,1,"Tai",1,2018-01-21,1,5,355,3,1,0.333333333333333,0
43,43,"43_43",0.216,1,18,2,1,"Tai",1,2018-01-21,0,2,356,1,0,0,0
43,43,"43_43",0.216,1,18,2,1,"Tai",1,2018-01-21,0,3,357,2,0,0,0
43,43,"43_43",0.216,1,18,2,1,"Tai",1,2018-01-21,1,4,358,1,1,1,0
43,43,"43_43",0.216,1,18,2,1,"Tai",1,2018-01-21,0,2,359,6,0,0,0
43,43,"43_43",0.216,1,18,2,1,"Tai",1,2018-01-21,0,1,360,1,1,1,0
43,43,"43_43",0.216,1,18,2,1,"Tai",1,2018-02-11,1,5,361,1,0,0,0
43,43,"43_43",0.216,1,18,2,1,"Tai",1,2018-02-11,0,2,362,1,1,1,0
43,43,"43_43",0.216,1,18,2,1,"Tai",1,2018-02-11,1,2,363,2,1,0.5,0
43,43,"43_43",0.216,1,18,2,1,"Tai",1,2018-02-11,3,5,364,1,0,0,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-03-05,1,5,365,2,0,0,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-03-05,0,4,366,3,0,0,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-03-05,0,1,367,2,2,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-03-05,2,4,368,1,0,0,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-20,3,4,369,2,1,0.5,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-20,2,2,370,2,1,0.5,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-20,2,3,371,1,0,0,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-20,3,5,372,1,0,0,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-20,2,5,373,1,0,0,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-20,2,3,374,1,1,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-20,5,3,375,1,0,0,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-20,4,6,376,1,1,1,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-20,2,6,377,1,1,1,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-20,0,4,378,2,2,1,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-28,1,3,379,1,1,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-28,2,4,380,9,1,0.111111111111111,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-28,2,7,381,4,1,0.25,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-28,2,9,382,1,0,0,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-28,0,1,383,1,1,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-04-28,0,4,384,1,0,0,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-14,2,5,385,2,0,0,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-14,2,6,386,2,0,0,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-19,0,1,387,4,2,0.5,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-19,1,5,388,1,1,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-19,3,6,389,5,3,0.6,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,1,3,390,1,1,1,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,2,5,391,1,1,1,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,1,2,392,2,1,0.5,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,0,2,393,1,1,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,1,2,394,1,1,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,1,1,395,1,1,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,1,2,396,2,2,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,0,1,397,1,1,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,1,2,398,1,0,0,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,0,1,399,2,2,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,5,2,400,2,2,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,5,3,401,1,0,0,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,0,2,402,1,1,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,0,1,403,2,2,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,3,1,404,1,0,0,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,4,2,405,2,2,1,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-27,1,3,406,1,1,1,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-30,0,3,407,3,3,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-05-30,0,1,408,24,21,0.875,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-07-09,1,6,409,1,1,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-07-09,1,7,410,7,4,0.571428571428571,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-07-09,6,8,411,1,1,1,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-07-09,0,7,412,3,2,0.666666666666667,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-07-09,1,7,413,10,10,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-07-09,0,3,414,3,3,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-07-09,0,1,415,4,4,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-07-11,0,1,416,1,1,1,0
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-07-11,6,3,417,2,1,0.5,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-07-11,6,4,418,1,0,0,1
43,43,"43_43",0.216,1,18,3,1,"Tai",1,2018-07-11,2,3,419,3,0,0,1
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-14,1,2,420,1,1,1,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-14,3,4,421,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-14,3,3,422,2,1,0.5,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-14,0,1,423,9,5,0.555555555555556,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-24,0,2,424,2,1,0.5,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-24,1,4,425,1,1,1,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-24,1,7,426,12,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-24,1,6,427,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-24,0,3,428,11,4,0.363636363636364,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-24,1,3,429,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,0,1,430,3,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,4,4,431,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,4,5,432,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,4,4,433,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,1,3,434,3,1,0.333333333333333,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,0,1,435,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,4,2,436,2,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,4,3,437,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-12-16,4,3,438,1,0,0,1
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-13,1,1,439,1,1,1,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-13,3,2,440,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-18,4,7,441,10,1,0.1,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-18,0,1,442,6,3,0.5,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-18,0,3,443,3,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-18,0,1,444,12,4,0.333333333333333,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-03-24,1,4,445,2,1,0.5,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,4,3,446,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,1,3,447,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,0,3,448,3,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,0,1,449,4,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,1,3,450,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,1,5,451,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,1,6,452,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,1,2,453,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,3,5,454,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,3,6,455,2,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,3,5,456,1,0,0,0
24,23,"24_23",0.36,1,42,5,0,"Tai",2,2017-11-20,4,6,457,1,0,0,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-13,0,3,458,1,0,0,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-13,0,2,459,9,6,0.666666666666667,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-13,0,3,460,2,0,0,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-13,0,2,461,1,1,1,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-13,0,3,462,3,2,0.666666666666667,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-13,4,7,463,6,2,0.333333333333333,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,1,2,464,2,1,0.5,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,1,4,465,4,2,0.5,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,1,5,466,1,0,0,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,1,3,467,2,2,1,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,0,4,468,1,0,0,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,2,4,469,1,1,1,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,0,1,470,1,0,0,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,0,2,471,3,2,0.666666666666667,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-18,0,1,472,1,1,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-18,0,3,473,9,4,0.444444444444444,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-18,0,1,474,2,2,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-18,1,4,475,1,1,1,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-18,2,4,476,1,0,0,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-18,1,1,477,1,1,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-18,2,2,478,1,1,1,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-18,2,4,479,2,2,1,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-18,0,1,480,1,1,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,0,1,481,1,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,1,2,482,1,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,1,3,483,1,1,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,2,4,484,1,0,0,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,0,2,485,4,4,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,1,2,486,1,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,3,7,487,2,2,1,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,3,5,488,1,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,2,5,489,1,0,0,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,2,4,490,5,3,0.6,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,0,4,491,4,4,1,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-30,4,8,492,3,2,0.666666666666667,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-30,2,4,493,1,0,0,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-30,1,3,494,1,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-30,0,2,495,1,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-30,0,1,496,1,1,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-30,0,2,497,3,3,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-30,0,3,498,2,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-30,0,2,499,1,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-30,0,1,500,2,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-30,0,2,501,2,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-30,1,5,502,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,2,503,1,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,3,504,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,2,505,1,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,3,506,2,1,0.5,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,1,507,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,3,508,1,1,1,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,2,509,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,1,510,15,7,0.466666666666667,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-18,0,2,511,2,1,0.5,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-18,0,1,512,4,2,0.5,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-18,0,2,513,5,2,0.4,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-20,1,2,514,1,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-20,0,2,515,5,5,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-20,2,1,516,2,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-02,3,8,517,1,1,1,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-02,1,6,518,1,0,0,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-02,3,8,519,5,0,0,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-02,1,4,520,1,0,0,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-13,0,4,521,7,3,0.428571428571429,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-13,2,5,522,6,3,0.5,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-13,0,2,523,1,0,0,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-13,3,7,524,1,1,1,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-13,0,2,525,1,0,0,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-13,0,4,526,1,0,0,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-13,0,5,527,1,1,1,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-13,4,5,528,2,1,0.5,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-13,4,6,529,1,1,1,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-13,0,2,530,5,4,0.8,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-13,2,2,531,1,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-28,0,3,532,1,0,0,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-28,0,2,533,2,2,1,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-28,0,1,534,1,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,4,6,535,2,2,1,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,4,5,536,1,1,1,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,4,9,537,5,5,1,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,3,8,538,2,0,0,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,0,3,539,1,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,1,3,540,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,4,4,541,2,0,0,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,0,1,542,5,2,0.4,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-04-24,4,8,543,1,0,0,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-12,2,5,544,1,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-12,3,6,545,1,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-12,1,2,546,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-12,0,2,547,2,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-12,0,4,548,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-12,1,3,549,3,2,0.666666666666667,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-12,0,2,550,2,2,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-12,2,5,551,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-12,2,8,552,1,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-12,2,7,553,1,1,1,0
